Concertation,Débat,Contribution collective,Nombre de participants,user-id,Age,Quartier,Contenu
"Assises pour la ville 2016","1. Comment les grands chantiers et projets changent-ils Nanterre et tous ses quartiers ?","L'équipe des Assises à la rencontre des habitants du chemin de l'île le 2 avril 2016","8","56ec41888b36510a51ad4488",,,"Les habitants ont répondu à ces questions :""Comment trouvez-vous que Nanterre Change ?"", ""Quels changements souhiatez-vous pour vous et votre ville ?"", Selon vous, quelles sont les actions prioritiares que la ville doit mener ?""

- ""Déplorable.  [ Laville ] a beaucoup trop changé. Trop de constructions, Il faut un changement de  Maire, Jacqueline Fraysse était bien mieux. Cesser d'étendre la stationnement payant surtout dans les quartiers populaires, aucun sens !""

- ""Beaucoup de constructions, des changements positifs. [ Je souhaite ] une réelle mixité sociale ce qui n'est pa sle cas aujourd'hui. Réduire le temps d'attente pour les mutations de logements, 7 ans c'est vraiment trop long. [ Les priorités sont ] l'éducation, résoudre les problèmes de sécurité, faire en sorte de garder l'hôpital de Nanterre avec tous les soins actuels.""

- ""Nanterre progresse, s'ouvre, progresse sur la formation. [ Je souhaite ] plus de formation, plus de création d'emplois, plus d'entreprises qui viennent à NAnterre et ouvrir et intéresser les jeunes à la culture. [ Les priorités sont ] L'emploi, la formation métier pour les jeunes Nanterriens : plombier, mécanicien, peintre, électriciens... ""

- ""  Je ne vois pas de changement dans mon quartier. Il faut résoudre les problèmes d'insécurité au chemin de l'île. Essayer de régler l'incivilité des gens ainsi que les problèmes d'hygiène de pire en pire. Réhabiliter d'abord avant de construire. [ Les priorités sont ] la sécurité et faire plus pour les personnes handicapées, plus les accompagner""

- ""Beaucoup trop de constructions, chaque petite parcelle de terre abrite des constructions, pas assez d'espaces verts. [ Je souhaite ] plus d'espaces verts et de verdure sur les grands axes. Améliorer les transports en commun. Utiliser plus les énergies renouvelables qui seraient moins nocives pour nous. [ Les priorités sont ] l'emploi, actuellement plus de demandes que d'offres, plus de formations pour les jeunes afin qu'ils puissent répondre aux offres.""

- ""L'esprit capitaliste, c'est pas palpable dans tous les quartiers. [ Je souhaite ] le départ du Maire et des élus. [ La priorité est ] conserver son hôpital.""

- ""Nanterre a beaucoup changé en bien. On a investi beaucoup d'argent dans le parc du Chemin de l'île pour l'aire de jeux ce qui a servi à rien selon moi. Il y a des efforts à faire en terme de sécurité sur certains quartiers.""

- ""Amélioration des transports, beaucoup de logements sociaux, sont-ils tous occupés ? Les stationnements sont tous payants, c'est scandaleux ! [ Je souhaite que l'on ] arrête de détruire les petits commerces de proximité du Chemin de l'île et arrêter aussi de consrtuire du logement à la place des centres médicaux. [ La priorité est ] de remettre le tarif sénior au [ cinéma des ] Lumières."""
"Assises pour la ville 2016","1. Comment les grands chantiers et projets changent-ils Nanterre et tous ses quartiers ?","L'équipe des Assises à la rencontre des habitants du centre le 2 avril 2016","14","56ec41888b36510a51ad4488",,,"Aux questions : ""Comment trouvez-vous que Nanterre change ? Quels changements souhaitez-vous pour demain pour vous et votre ville ? Selon vous quelles sont les actions prioritaires que la ville doit mener ?"" Le shabitants répondent : 

- ""De se sentir en sécurité, augmenter le nombre de travailleurs sociaux de proximité ou travailler avec la police.""

- ""trop de ""voyoux"" le soir. Manque de communication avec la police. Je souhaite la tranquillité du quartier, la paix pour tout le monde.""

- ""Ce qui change: la population, les nouvelles constructions, les complexes sportifs comme l'Arena, les rondes de police.  Mon souhait: pas assez de commerces. Les priorités: baisser la taxe d'habitation, plus de sécurité, les squat,  l'hygiène.""

- ""changement positif, moins de délinquance, de nouvelles constructions. Les priorités: la sécurité routière, limiter l'attente de logement et de place en crèche.""

 - ""Changement relativement bien. Mes souhaits :  plus de respect sur la propreté, aménagement des trottoirs devant les immeubles. La priorité : la sécurité.""

- ""Changement en positif. les priorités :  le logement, le travail, les écoles.""

- ""Des constructions rapides (quartier Hoche), plus de commerces diversifiés dans la centre. Mes souhaits : Problème de la réputation et du niveau scolaire des écoles qui n'incitent pas à rester. Priorités : immobilier encore trop cher, négocier avec les constructeurs les tarifs. L'éducation. Arrêter les horodateurs.""

- ""Beaucoup de travaux, beaucoup trop de constructions. C'est beau et inquiètant à la fois. Les souhaits : Changer l'incivilité des gens. Trop de jeunes délinquants, pas de respect de l'e,vironnement et des lieux où ils habitent. Les priorités : Avoir plus d'activités pour les enfants et les jeunes le soir et le week end car les parents qui travaillent ne peuvent pas accompagner la semaine. Avoir plus de sécurité. S'occuper plus des jeunes.""

- ""Oui Nanterre change très vite avec la Métropole du Grand Paris. On ne reconnaît plus le Nanterre de notre enfance. Beaucoup trop de constructions et d'habitants. Nanterre a perdu son âme. Mes souhaits : Faire des travaux sur l'échangeur. La sortie B5 est dangereuse avenue Hoche. Pas assez d'animation pour les jeunes sur le secteur. Les priorités : Manque de communication sur la stationnement réglementé.""

- ""Changement plutôt positif avec les nouvelles constructions. Mes souhaits : poursuivre les efforts en termes de constructions écologiques. Nouvelle gare Nanterre Université. Priorité : poursuivre la politique culturelle.""

- ""Oui il y a des changements, notamment les parcs, il faut poursuivre la politique éducative de la ville. Le souhait : remettre le stationnement gratuit sur Hoche et boulevard de la Seine.""

 - ""Les changements:  le quartier ""écologique"", les autolibs, les horodateurs sont plus modernes. Près du centre commercial on parle de détruire les tours, le cinéma des Lumières a changé. Les souhaits : un skate park et que la ville s'intéresse aux jeunes et aide les associations de jeunes (comme les skaters). Les priorités :  encourager le tri sélectif, le généraliser.""

- ""Sur notre lieu de vie c'est du positif notamment la création su parc au-dessous de l'autoroute. Mes souhaits : Avoir la ferme géante du centre ville plus souvent, car elle transforme vraiment la ville. Le centre ville pourrait être plus attractif en porposant une plus grande offre en restaurants et boutiques.""

- ""Changements positifs. Plus de transports se développent. Le petit bus améliore la vie. Mais il y a de délinquance dans certains secteurs, des problèmes sécuritaires à certaines heures nocturnes. Mes souhaits : améliorer la sécurité. Que l'hôpital reste ici à Nanterre (CASH). Mais une ville agréable à vivre surtout depuis l'ouverture du parc du chemin de l'île. Les priorités : Agir sur le le logement, il en faut plus à des loyers plus abordables et la sécurité."""
"Assises pour la ville 2016","1. Comment les grands chantiers et projets changent-ils Nanterre et tous ses quartiers ?","",,"56ec41888b36510a51ad4488",,,"Un habitant avenue Georges Clémenceau nous fait parvenir par courrier sa contribution. Comment trouve-t-il que Nanterre change ? ""Habitant sur l'avenue Georges Clémenceau depuis 15 ans je trouve que le quartier rajeunit et devient plus actif.""

Ses souhaits de changement : ""De nombreuses réflexions sur le logement qui vont dans tous les sens. Je souhaite que la ville demeure accessible pour ceux qui veulent l'occuper.""

Quelles sont selon vous les actions prioritaires à mener : ""Dans le domaine de la rénovation urbaine, associer plusieurs acteurs dont les habitants existant pour identifier des idées globales ou mutualisées pour améliorer l'urbain (chauffage, écologie, espaces partagés entre les immeubles...)"""
"Assises pour la ville 2016","1. Comment les grands chantiers et projets changent-ils Nanterre et tous ses quartiers ?","",,"570fcdd0c023d07a1d1b8bc9",,,"Pas d'urgence pédiatrique dans une grande ville comme Nanterre ....c'est dommage faut se déplacer jusq'à Colombes, Boulogne Billancourt ou Neuilly!!!!"
"Assises pour la ville 2016","1. Comment les grands chantiers et projets changent-ils Nanterre et tous ses quartiers ?","Collectif riverains Joliot Curie","5","570fc377c023d07a1d1b8bc2",,,"Tramway Joliot Curie:
Les riverains subissent des nuisances fortes: pollution automobile, bruit, odeurs.
La convention  STIF/CG 92 prévoit une circulation auto d'une voie dans chaque sens
Pour les habitants présents, l'arrivée du tramway doit permettre de réduire la circulation automobile au profit des espaces piétons et cyclables. Il est demandé la suppression des places de stationnement.
Les arbres doivent absolument être conservés, comme indiqué sur le PLU.

Station métro à la Boule:
Les habitants sont inquiets de la suppression d'une partie des arbres du Centre de loisirs de la Boule qui est considéré comme:  un espace calme pour les jeunes du quartier, une espace de nature, un véritable poumon vert à côté d'une place très polluée par la circulation automobile.

Futur quartier des Groues:
Habitants très inquiets des 10 000 hab. en plus annoncés.
Ne pas reproduire les mêmes densités de constructions que d'en d'autres quartiers récents: Université, Ste Geneviève, Hoche.
Prévoir des espaces verts de grande taille, des squares, des aires de jeux, des arbres."
"Assises pour la ville 2016","1. Comment les grands chantiers et projets changent-ils Nanterre et tous ses quartiers ?","",,"5711087cc023d07a1d1b8c1b","25-29 ans","Parc Nord","Bonjour, j'habite les terrasses de l'arche depuis quelques années. Le projet des terrasses était intéressant mais la qualité finale des réalisations  n'est vraiment pas au RDV. Il y a un manque de cohérence dans l'architecture avec un bâtiment jaune suivi d'un bleu et d'un gris. On dirait que le projet est fait au coup par coup sans aucune vison globale de l'ensemble.
Pour les autres projets de la ville, ils sont souvent trop dense comme le quartier des provinces françaises déjà très dense et qui va être encore chargé par de nouvelles constructions. Il faudrait plus de parc, d'espaces vert, point d'eau ou fontaine. Les bâtiments sont souvent très hauts.
A quand des nouveaux quartiers pavillonnaires."
"Assises pour la ville 2016","1. Comment les grands chantiers et projets changent-ils Nanterre et tous ses quartiers ?","Contributions récoltées par la direction de l'action culturelle dans les lieux culturels de la ville","3","56ec41888b36510a51ad4488",,,"Comment trouvez-vous Nantere qui change ? 

 ""Nanterre devient une ville où il est de plus en plus difficile de s'installer, loyers chers dans le privé, prix de l'immobilier élevé.""

""Par la multiplication des grands immeubles, le développement des infrastructures""

""Tous les quartiers sont en pleine mutation pour adapter la ville aux citoyens."""
"Assises pour la ville 2016","1. Comment les grands chantiers et projets changent-ils Nanterre et tous ses quartiers ?","Contributions récoltées par la direction de l'action culturelle dans les lieux culturels de la ville","1","56ec41888b36510a51ad4488",,,"""Bonjour, 						
Attention à ne pas trop bétonner la ville… Laissons des espaces verts fleuris. Arrêtons de construire pour construire. Du vert du vert et encore du vert . Merci d'avance"""
"Assises pour la ville 2016","1. Comment les grands chantiers et projets changent-ils Nanterre et tous ses quartiers ?","Une habitante des champs pierreux nous laisse sa contribution",,"56ec41888b36510a51ad4488",,,"Comment trouvez-vous que Nanterre change ?

""Tous les changements vont dans le bon sens. NAnterre prend un look de plus en plus futuriste, l'esthétique est respecté.""

Quels changements souhaitez-vous pour demain pour vous et votre ville ?
 
""Il faudrait plus de commerces d eproximité en bas des cités HLM.""

Selon vous quelles sont les actions prioritiares que la ville doit mener ?

""Renforcer la sécurité, assurer une vigilance plus accrue et développer une action plus ferme vis à vis des incivilités, dégradations du mobilier public, nuisances sonores nocturnes et qui empoisonnent le quotidien des Nanterriens."""
"Assises pour la ville 2016","1. Comment les grands chantiers et projets changent-ils Nanterre et tous ses quartiers ?","HALL DÉBAT - Quartier République","40","56ea4f818b36510a51ad444f","25-29 ans","République","HALL DÉBAT - Quartier République

Aménagement 

Certain projet d’aménagement (ex : gare nanterre université) nécessitent de nombreuses années de travaux. Les nuisances générées deviennent intolérables et certains habitants cherchent à trouver d’autres solutions de logements. L’amélioration du cadre de vie défendue par certains projets n’est effective qu’à la livraison. Les riverains immédiats des chantiers sont les plus exposés.

Nécessité de réhabilité le secteur Anatole France. Constat que de nombreux projets sont prévus aux abords du secteur et nécessité de réhabiliter les barres d’habitation. Un certain nombre d’habitants ne comprennent pas l’attitude du ministère de la Défense.

De nombreux locataires s’accordent sur la nécessité de structurer une amicale de locataires propre au bâtiment SNI :
Un locataire porte par ailleurs ce projet de création d’amicale de locataires de la barre SNI et s’est appuyé sur ce temps pour convier les locataires à une réunion d’information et de lancement de cette amicale. Une dizaine de contacts d’habitants ont été recensé, intéressés par la démarche."
